vulnerability_id,cve_id,vulnerability_name,severity,cvss_score,affected_asset,patch_available,status
VUL05273,CVE-2026-76755,Privilege Escalation,Medium,6.4,SAL-RTR-0128,Yes,Patched
VUL05274,CVE-2025-81188,SQL Injection,High,7.5,ENG-DB-0055,No,Open
VUL05275,CVE-2017-31168,XML External Entity (XXE),Low,3.1,IT-MOB-0084,Yes,Patched
VUL05276,CVE-2020-25515,Outdated SSL/TLS Configuration,Medium,5.8,IT-FW-0017,No,In Progress
VUL05277,CVE-2019-32410,Weak Password Policy,Low,3.7,IT-IOT-0041,No,Won't Fix
VUL05278,CVE-2024-73529,Path Traversal,High,8.7,FIN-PC-0011,Yes,In Progress
VUL05279,CVE-2022-76003,Missing Security Patch,High,8.1,IT-DB-0080,Yes,In Progress
VUL05280,CVE-2025-34205,Command Injection,High,8.1,SAL-MOB-0067,No,Won't Fix
VUL05281,CVE-2019-91262,Buffer Overflow,Medium,6.7,HR-SRV-0076,Yes,In Progress
VUL05282,CVE-2022-14629,Buffer Overflow,Low,1.7,LEG-MOB-0033,Yes,Closed
VUL05283,CVE-2015-28370,Privilege Escalation,Medium,5.1,ENG-MOB-0041,Yes,Closed
VUL05284,CVE-2026-12225,Buffer Overflow,Low,3.2,FIN-SW-0023,No,Open
VUL05285,CVE-2026-46923,Cross-Site Scripting (XSS),Critical,9.2,IT-FW-0056,Yes,In Progress
VUL05286,CVE-2021-27897,SQL Injection,Medium,5.9,FIN-MOB-0006,Yes,Closed
VUL05287,CVE-2023-44758,Cross-Site Scripting (XSS),Low,2.4,MKT-PRT-0008,Yes,Patched
VUL05288,CVE-2024-4923,Missing Security Patch,High,7.5,OPS-DB-0052,No,In Progress
VUL05289,CVE-2023-75660,Open Redirect,Medium,6.6,MKT-MOB-0102,Yes,In Progress
VUL05290,CVE-2022-81795,Remote Code Execution,High,7.4,LEG-SW-0116,Yes,In Progress
VUL05291,CVE-2025-17778,Broken Authentication,Medium,4.2,ENG-FW-0026,Yes,Closed
VUL05292,CVE-2015-51459,Privilege Escalation,Medium,4.1,ENG-PC-0055,Yes,In Progress
VUL05293,CVE-2020-16843,Buffer Overflow,High,8.8,FIN-DB-0031,No,In Progress
VUL05294,CVE-2017-57393,Weak Password Policy,Medium,4.7,LEG-LAP-0028,No,Won't Fix
VUL05295,CVE-2019-15365,Security Misconfiguration,Critical,10.0,SAL-RTR-0115,Yes,In Progress
VUL05296,CVE-2018-82760,Command Injection,Medium,4.9,LEG-SRV-0039,Yes,Closed
VUL05297,CVE-2015-46095,Outdated SSL/TLS Configuration,Medium,5.9,HR-PRT-0091,Yes,In Progress
VUL05298,CVE-2016-47124,Outdated SSL/TLS Configuration,Low,2.3,ENG-SW-0013,Yes,Closed
VUL05299,CVE-2026-50068,Security Misconfiguration,High,7.9,HR-MOB-0076,Yes,Patched
VUL05300,CVE-2026-37618,Outdated SSL/TLS Configuration,Low,3.3,IT-FW-0127,No,In Progress
VUL05301,CVE-2021-1966,Insecure Direct Object Reference,Medium,4.5,FIN-SRV-0028,Yes,Closed
VUL05302,CVE-2019-7211,Path Traversal,Medium,5.0,IT-IOT-0049,No,Open
VUL05303,CVE-2021-2945,Broken Authentication,Medium,5.7,FIN-LAP-0066,Yes,Patched
VUL05304,CVE-2015-99599,Buffer Overflow,Medium,5.3,ENG-LAP-0034,No,Won't Fix
VUL05305,CVE-2020-82150,Cross-Site Scripting (XSS),Medium,4.6,LEG-SW-0039,Yes,In Progress
VUL05306,CVE-2026-51796,Path Traversal,Medium,5.3,HR-PC-0109,Yes,Closed
VUL05307,CVE-2020-76166,Buffer Overflow,Medium,5.2,OPS-MOB-0043,No,Won't Fix
VUL05308,CVE-2020-11387,Cross-Site Scripting (XSS),High,7.8,ENG-LAP-0103,Yes,In Progress
VUL05309,CVE-2022-26069,SQL Injection,Critical,9.9,SAL-FW-0018,No,In Progress
VUL05310,CVE-2016-44329,Insecure Direct Object Reference,Medium,5.6,HR-PC-0034,No,Won't Fix
VUL05311,CVE-2016-64101,Path Traversal,High,8.6,HR-PRT-0090,Yes,In Progress
VUL05312,CVE-2025-6344,Cross-Site Scripting (XSS),High,7.9,LEG-RTR-0061,No,In Progress
VUL05313,CVE-2022-65133,Insecure Direct Object Reference,Low,1.4,OPS-LAP-0064,Yes,Patched
VUL05314,CVE-2017-87967,Broken Authentication,Critical,9.5,HR-DB-0102,Yes,In Progress
VUL05315,CVE-2023-12069,Weak Password Policy,High,8.3,FIN-SRV-0033,Yes,Patched
VUL05316,CVE-2023-29877,Unpatched Software,Medium,5.6,FIN-PC-0105,No,Open
VUL05317,CVE-2026-94761,Open Redirect,High,7.1,ENG-MOB-0090,Yes,Patched
VUL05318,CVE-2023-19953,Weak Password Policy,Critical,9.5,FIN-FW-0103,Yes,In Progress
VUL05319,CVE-2021-13372,Sensitive Data Exposure,Medium,5.7,ENG-RTR-0110,Yes,Patched
VUL05320,CVE-2017-21437,Security Misconfiguration,Low,1.2,SAL-RTR-0068,Yes,In Progress
VUL05321,CVE-2016-22002,Insecure Deserialization,Medium,6.0,LEG-SW-0014,Yes,Patched
VUL05322,CVE-2015-14770,XML External Entity (XXE),Low,1.1,IT-IOT-0124,Yes,In Progress
VUL05323,CVE-2025-52284,Command Injection,High,8.5,HR-LAP-0045,Yes,Patched
VUL05324,CVE-2018-22443,Insecure Deserialization,Medium,4.5,LEG-DB-0020,No,Open
VUL05325,CVE-2026-52337,Insecure Direct Object Reference,Critical,9.4,MKT-MOB-0019,No,In Progress
VUL05326,CVE-2016-40035,Path Traversal,Low,2.4,IT-DB-0116,Yes,Patched
VUL05327,CVE-2020-89336,Insecure Direct Object Reference,High,7.8,FIN-LAP-0088,Yes,Closed
VUL05328,CVE-2025-93106,Broken Authentication,Low,3.8,HR-PRT-0025,No,Open
VUL05329,CVE-2021-65746,Command Injection,Medium,5.8,FIN-SW-0032,Yes,Closed
VUL05330,CVE-2017-50815,Cross-Site Scripting (XSS),Low,2.4,LEG-DB-0074,Yes,In Progress
VUL05331,CVE-2015-78001,Outdated SSL/TLS Configuration,Medium,6.9,HR-RTR-0053,Yes,Closed
VUL05332,CVE-2021-77304,Insecure Deserialization,High,7.7,OPS-LAP-0048,No,In Progress
VUL05333,CVE-2017-79644,SQL Injection,Low,3.1,ENG-SW-0005,No,Won't Fix
VUL05334,CVE-2026-7182,Denial of Service,Medium,5.6,ENG-LAP-0009,No,Won't Fix
VUL05335,CVE-2022-77092,Insecure Direct Object Reference,Low,0.8,HR-FW-0074,Yes,Closed
VUL05336,CVE-2018-87546,Insecure Direct Object Reference,Low,2.9,HR-IOT-0057,Yes,Closed
VUL05337,CVE-2018-2376,Privilege Escalation,Medium,6.6,OPS-DB-0070,No,In Progress
VUL05338,CVE-2018-10912,Cross-Site Scripting (XSS),Low,2.2,IT-SRV-0075,Yes,Patched
VUL05339,CVE-2026-83477,SQL Injection,Medium,6.5,SAL-FW-0050,Yes,Closed
VUL05340,CVE-2021-46720,Missing Security Patch,Low,3.8,OPS-FW-0060,Yes,Patched
VUL05341,CVE-2017-26931,Unpatched Software,Medium,6.5,OPS-SW-0114,Yes,In Progress
VUL05342,CVE-2025-51180,Outdated SSL/TLS Configuration,Medium,5.3,SAL-PC-0109,No,In Progress
VUL05343,CVE-2016-70875,Command Injection,Medium,5.8,ENG-FW-0053,No,Won't Fix
VUL05344,CVE-2024-27037,Sensitive Data Exposure,Low,2.7,MKT-PC-0096,No,Won't Fix
VUL05345,CVE-2018-33893,Buffer Overflow,Critical,9.7,HR-LAP-0017,Yes,Closed
VUL05346,CVE-2019-68359,Server-Side Request Forgery (SSRF),High,7.6,MKT-DB-0008,No,Won't Fix
VUL05347,CVE-2021-79053,Weak Password Policy,High,8.7,OPS-FW-0116,No,Open
VUL05348,CVE-2019-11743,Server-Side Request Forgery (SSRF),Medium,4.9,FIN-PRT-0028,Yes,Patched
VUL05349,CVE-2019-17041,Sensitive Data Exposure,High,8.5,OPS-FW-0097,Yes,In Progress
VUL05350,CVE-2018-1720,Privilege Escalation,High,8.2,SAL-IOT-0065,No,Won't Fix
VUL05351,CVE-2022-9002,SQL Injection,High,8.2,FIN-SRV-0003,Yes,In Progress
VUL05352,CVE-2017-59723,Unpatched Software,Low,1.5,ENG-SRV-0064,No,Won't Fix
VUL05353,CVE-2015-29976,Buffer Overflow,Medium,6.2,LEG-MOB-0113,No,Open
VUL05354,CVE-2023-98148,Server-Side Request Forgery (SSRF),High,7.9,FIN-PC-0043,Yes,Patched
VUL05355,CVE-2019-76982,Security Misconfiguration,Medium,5.9,HR-IOT-0010,Yes,Closed
VUL05356,CVE-2019-27986,Server-Side Request Forgery (SSRF),High,7.9,MKT-FW-0067,No,Won't Fix
VUL05357,CVE-2023-69494,Privilege Escalation,Medium,6.5,OPS-MOB-0075,No,In Progress
VUL05358,CVE-2019-51450,Privilege Escalation,High,8.0,OPS-DB-0095,No,Open
VUL05359,CVE-2018-63336,Weak Password Policy,Medium,4.6,OPS-RTR-0096,No,Won't Fix
VUL05360,CVE-2016-47049,SQL Injection,High,8.4,MKT-SRV-0056,No,Open
VUL05361,CVE-2015-99374,Server-Side Request Forgery (SSRF),Low,1.2,OPS-LAP-0015,Yes,Patched
VUL05362,CVE-2015-59103,Weak Password Policy,Medium,6.9,LEG-PC-0010,No,In Progress
VUL05363,CVE-2016-94859,Remote Code Execution,Critical,9.8,SAL-RTR-0107,Yes,Patched
VUL05364,CVE-2024-20984,Broken Authentication,High,7.3,IT-IOT-0035,Yes,In Progress
VUL05365,CVE-2024-62083,Open Redirect,Medium,4.8,IT-DB-0063,Yes,In Progress
VUL05366,CVE-2022-8549,Path Traversal,Low,0.5,IT-PC-0109,Yes,Patched
VUL05367,CVE-2023-10907,XML External Entity (XXE),Low,0.4,IT-SRV-0112,No,In Progress
VUL05368,CVE-2017-69736,Weak Password Policy,Medium,6.7,ENG-PRT-0116,Yes,Closed
VUL05369,CVE-2023-45677,Open Redirect,Low,3.9,LEG-DB-0092,Yes,Closed
VUL05370,CVE-2026-87299,Path Traversal,High,7.3,IT-SRV-0053,No,Won't Fix
VUL05371,CVE-2016-74624,Cross-Site Scripting (XSS),High,8.7,MKT-PC-0110,No,In Progress
VUL05372,CVE-2018-15045,Denial of Service,Low,2.9,LEG-FW-0018,Yes,In Progress
VUL05373,CVE-2026-33222,XML External Entity (XXE),Low,0.2,OPS-RTR-0109,Yes,Patched
VUL05374,CVE-2026-47936,Insecure Deserialization,Medium,6.5,ENG-PC-0093,No,In Progress
VUL05375,CVE-2020-85368,Missing Security Patch,High,8.5,ENG-PC-0034,Yes,Closed
VUL05376,CVE-2018-83394,Sensitive Data Exposure,Medium,5.3,IT-FW-0009,Yes,Closed
VUL05377,CVE-2020-35822,XML External Entity (XXE),Low,0.7,ENG-SW-0111,No,In Progress
VUL05378,CVE-2025-18288,Outdated SSL/TLS Configuration,High,8.8,FIN-SW-0063,Yes,In Progress
VUL05379,CVE-2015-56090,Buffer Overflow,High,7.5,LEG-PRT-0068,Yes,Patched
VUL05380,CVE-2024-11526,Unpatched Software,Low,0.8,FIN-FW-0057,No,Open
VUL05381,CVE-2024-67518,Path Traversal,High,7.9,MKT-PRT-0036,No,In Progress
VUL05382,CVE-2015-47255,Privilege Escalation,High,8.5,FIN-MOB-0079,Yes,Closed
VUL05383,CVE-2015-59840,Outdated SSL/TLS Configuration,Critical,9.1,ENG-LAP-0105,Yes,Patched
VUL05384,CVE-2023-50212,SQL Injection,Low,1.7,OPS-MOB-0024,Yes,Patched
VUL05385,CVE-2025-7319,Unpatched Software,High,7.2,FIN-MOB-0096,No,Open
VUL05386,CVE-2017-12181,Insecure Direct Object Reference,Medium,5.2,SAL-MOB-0091,Yes,In Progress
VUL05387,CVE-2015-83785,Command Injection,High,8.0,LEG-SW-0072,No,In Progress
VUL05388,CVE-2023-12922,Denial of Service,Critical,9.0,LEG-PRT-0055,No,Open
VUL05389,CVE-2019-53665,Server-Side Request Forgery (SSRF),High,7.4,OPS-RTR-0062,No,In Progress
VUL05390,CVE-2024-55455,Broken Authentication,Medium,4.8,OPS-FW-0078,Yes,In Progress
VUL05391,CVE-2016-74063,Server-Side Request Forgery (SSRF),High,7.9,ENG-SW-0103,No,Won't Fix
VUL05392,CVE-2021-39466,Remote Code Execution,Medium,6.3,IT-MOB-0110,Yes,Patched
VUL05393,CVE-2026-1141,Buffer Overflow,High,7.8,IT-RTR-0113,No,Open
VUL05394,CVE-2016-27075,Security Misconfiguration,Medium,5.9,LEG-DB-0008,Yes,Closed
VUL05395,CVE-2024-50284,Path Traversal,Medium,5.8,HR-FW-0134,Yes,Closed
VUL05396,CVE-2016-32513,Command Injection,High,8.3,IT-LAP-0051,Yes,Patched
VUL05397,CVE-2026-74614,Outdated SSL/TLS Configuration,High,7.3,MKT-FW-0038,No,Open
VUL05398,CVE-2015-16427,Unpatched Software,Medium,6.0,ENG-FW-0065,No,Won't Fix
VUL05399,CVE-2018-92460,Open Redirect,High,8.3,OPS-DB-0036,Yes,Closed
VUL05400,CVE-2017-22040,Cross-Site Scripting (XSS),Medium,4.2,OPS-SRV-0083,Yes,Patched
VUL05401,CVE-2016-35589,Broken Authentication,Low,1.7,ENG-PC-0042,Yes,Patched
VUL05402,CVE-2018-93138,XML External Entity (XXE),Medium,5.8,FIN-SRV-0029,No,Won't Fix
VUL05403,CVE-2023-48570,Sensitive Data Exposure,High,8.8,OPS-IOT-0083,Yes,In Progress
VUL05404,CVE-2016-10231,Privilege Escalation,High,7.4,OPS-IOT-0069,Yes,Patched
VUL05405,CVE-2026-6589,Sensitive Data Exposure,High,7.0,OPS-PC-0103,No,Open
VUL05406,CVE-2015-51899,Insecure Deserialization,High,7.8,ENG-PC-0007,Yes,Patched
VUL05407,CVE-2021-22792,Command Injection,High,8.4,MKT-MOB-0101,Yes,Patched
VUL05408,CVE-2025-30652,Weak Password Policy,Critical,9.8,ENG-DB-0026,No,Won't Fix
VUL05409,CVE-2016-58136,Missing Security Patch,Medium,5.9,IT-MOB-0104,No,Won't Fix
VUL05410,CVE-2020-42967,Missing Security Patch,High,7.7,SAL-SW-0011,No,Open
VUL05411,CVE-2016-92896,Open Redirect,Medium,4.6,SAL-SW-0030,Yes,Closed
VUL05412,CVE-2026-27954,Open Redirect,Medium,4.5,IT-FW-0104,Yes,In Progress
VUL05413,CVE-2021-82653,SQL Injection,Medium,5.8,IT-SRV-0019,No,Open
VUL05414,CVE-2016-21635,Cross-Site Scripting (XSS),Low,3.1,IT-IOT-0009,No,In Progress
VUL05415,CVE-2024-50768,Denial of Service,Low,2.6,LEG-SW-0068,Yes,Patched
VUL05416,CVE-2019-85649,Weak Password Policy,High,7.5,LEG-LAP-0049,No,In Progress
VUL05417,CVE-2015-15239,Server-Side Request Forgery (SSRF),Medium,4.2,HR-IOT-0103,Yes,Patched
VUL05418,CVE-2023-89042,Denial of Service,Medium,6.8,HR-SRV-0076,Yes,In Progress
VUL05419,CVE-2018-48226,XML External Entity (XXE),High,7.3,IT-MOB-0096,Yes,Closed
VUL05420,CVE-2016-87298,Security Misconfiguration,Low,1.9,ENG-FW-0070,Yes,Closed
VUL05421,CVE-2026-18418,Insecure Deserialization,High,8.8,HR-FW-0009,Yes,Closed
VUL05422,CVE-2026-26227,Buffer Overflow,Medium,6.7,OPS-DB-0039,No,Open
VUL05423,CVE-2015-99799,Buffer Overflow,Low,0.4,OPS-RTR-0036,Yes,Patched
VUL05424,CVE-2016-20714,Weak Password Policy,Medium,6.1,SAL-FW-0052,No,In Progress
VUL05425,CVE-2023-4961,Unpatched Software,Low,2.5,SAL-SW-0001,No,Won't Fix
VUL05426,CVE-2020-81344,Insecure Direct Object Reference,High,8.0,LEG-FW-0067,Yes,In Progress
VUL05427,CVE-2024-33205,Broken Authentication,Medium,5.1,SAL-LAP-0043,No,In Progress
VUL05428,CVE-2015-94231,Remote Code Execution,Low,2.9,OPS-SW-0011,Yes,In Progress
VUL05429,CVE-2015-18974,Weak Password Policy,Low,0.9,LEG-IOT-0103,No,Open
VUL05430,CVE-2025-66168,Security Misconfiguration,High,8.5,SAL-MOB-0076,No,Won't Fix
VUL05431,CVE-2024-40294,Insecure Deserialization,High,7.6,MKT-LAP-0058,Yes,In Progress
VUL05432,CVE-2019-66788,Command Injection,High,8.1,ENG-FW-0054,No,Open
VUL05433,CVE-2017-82334,Unpatched Software,Medium,6.1,IT-LAP-0064,Yes,In Progress
VUL05434,CVE-2023-75992,Insecure Direct Object Reference,Low,1.5,HR-DB-0079,No,Open
VUL05435,CVE-2018-29763,Insecure Deserialization,Low,3.0,HR-SW-0121,Yes,Closed
VUL05436,CVE-2017-5122,Weak Password Policy,Medium,6.5,FIN-MOB-0004,Yes,Patched
VUL05437,CVE-2015-15327,Command Injection,Medium,5.5,MKT-MOB-0070,Yes,Closed
VUL05438,CVE-2023-15081,Broken Authentication,Medium,4.7,IT-LAP-0102,Yes,Patched
VUL05439,CVE-2024-83986,SQL Injection,Critical,9.5,MKT-IOT-0043,Yes,Patched
VUL05440,CVE-2016-89421,Denial of Service,Low,0.8,IT-DB-0032,Yes,Patched
VUL05441,CVE-2022-37439,Insecure Deserialization,High,8.0,HR-SW-0111,No,Won't Fix
VUL05442,CVE-2021-37321,Remote Code Execution,Critical,9.5,HR-LAP-0126,Yes,In Progress
VUL05443,CVE-2026-79229,Path Traversal,High,8.8,OPS-PRT-0042,Yes,Closed
VUL05444,CVE-2022-46292,Outdated SSL/TLS Configuration,High,8.8,ENG-DB-0082,Yes,Patched
VUL05445,CVE-2017-37313,Remote Code Execution,Medium,4.9,FIN-SW-0070,No,Open
VUL05446,CVE-2023-60056,Privilege Escalation,High,8.4,LEG-SW-0014,No,In Progress
VUL05447,CVE-2026-83453,Security Misconfiguration,Low,3.2,SAL-FW-0104,Yes,In Progress
VUL05448,CVE-2017-27428,SQL Injection,Medium,5.5,SAL-MOB-0129,Yes,Closed
VUL05449,CVE-2025-38955,Broken Authentication,Low,2.5,OPS-FW-0036,No,Won't Fix
VUL05450,CVE-2021-23691,Weak Password Policy,Medium,6.6,IT-MOB-0026,No,In Progress
VUL05451,CVE-2019-83109,Insecure Deserialization,Medium,5.4,FIN-SRV-0115,Yes,Patched
VUL05452,CVE-2015-31248,Outdated SSL/TLS Configuration,High,7.3,IT-SW-0009,No,Won't Fix
VUL05453,CVE-2026-37806,Open Redirect,High,7.2,OPS-SW-0011,Yes,In Progress
VUL05454,CVE-2017-54976,Unpatched Software,Medium,5.3,OPS-IOT-0064,Yes,Closed
VUL05455,CVE-2016-46591,Unpatched Software,High,8.2,FIN-PC-0084,Yes,Patched
VUL05456,CVE-2023-17566,Privilege Escalation,Medium,4.2,IT-RTR-0102,No,Open
VUL05457,CVE-2017-61062,SQL Injection,Medium,4.5,OPS-SRV-0018,Yes,In Progress
VUL05458,CVE-2018-75346,Unpatched Software,Low,3.3,MKT-RTR-0102,No,In Progress
VUL05459,CVE-2019-58963,Sensitive Data Exposure,Medium,5.0,FIN-FW-0080,Yes,In Progress
VUL05460,CVE-2015-13955,Buffer Overflow,High,7.1,LEG-SW-0081,No,Open
VUL05461,CVE-2026-30041,Server-Side Request Forgery (SSRF),Low,3.4,SAL-SRV-0023,No,Won't Fix
VUL05462,CVE-2017-21350,SQL Injection,High,8.4,LEG-SW-0045,Yes,Closed
VUL05463,CVE-2021-58933,Missing Security Patch,High,8.0,IT-DB-0075,No,Won't Fix
VUL05464,CVE-2020-10053,SQL Injection,Critical,9.6,OPS-MOB-0007,Yes,Closed
VUL05465,CVE-2021-89390,Missing Security Patch,Low,3.5,HR-SRV-0060,Yes,Patched
VUL05466,CVE-2020-44684,Weak Password Policy,Medium,6.0,IT-FW-0113,Yes,Patched
VUL05467,CVE-2018-93233,Remote Code Execution,Low,1.5,HR-PC-0041,Yes,Closed
VUL05468,CVE-2026-49831,Broken Authentication,Critical,9.1,HR-FW-0099,No,Open
VUL05469,CVE-2024-12785,Insecure Deserialization,Critical,9.2,HR-SW-0009,Yes,Patched
VUL05470,CVE-2022-70832,Privilege Escalation,Low,1.0,LEG-SRV-0087,Yes,Closed
VUL05471,CVE-2024-99076,Privilege Escalation,Medium,5.8,SAL-MOB-0058,No,In Progress
VUL05472,CVE-2026-39249,Weak Password Policy,Medium,6.5,HR-RTR-0042,No,In Progress
VUL05473,CVE-2026-4005,Sensitive Data Exposure,High,7.9,OPS-SW-0106,No,Open
VUL05474,CVE-2025-76785,Server-Side Request Forgery (SSRF),Medium,5.3,OPS-MOB-0083,Yes,Patched
VUL05475,CVE-2022-72023,Insecure Deserialization,Low,2.6,LEG-IOT-0027,No,Open
VUL05476,CVE-2025-89661,Insecure Direct Object Reference,Medium,4.4,SAL-MOB-0143,Yes,Closed
VUL05477,CVE-2018-38723,Cross-Site Scripting (XSS),Medium,4.3,IT-LAP-0068,Yes,Patched
VUL05478,CVE-2020-17283,Broken Authentication,High,7.9,LEG-PRT-0057,Yes,Patched
VUL05479,CVE-2019-22553,Cross-Site Scripting (XSS),Medium,4.6,HR-RTR-0021,Yes,In Progress
VUL05480,CVE-2023-43242,Outdated SSL/TLS Configuration,High,7.2,HR-IOT-0121,No,Won't Fix
VUL05481,CVE-2016-85410,Path Traversal,Medium,4.1,ENG-RTR-0061,Yes,In Progress
VUL05482,CVE-2026-3919,Denial of Service,Critical,9.3,ENG-RTR-0104,No,Open
VUL05483,CVE-2015-24091,Open Redirect,High,8.3,SAL-SW-0039,Yes,In Progress
VUL05484,CVE-2020-85492,Security Misconfiguration,Critical,9.3,OPS-MOB-0104,No,Open
VUL05485,CVE-2015-8922,Cross-Site Scripting (XSS),Medium,6.3,FIN-PC-0116,No,In Progress
VUL05486,CVE-2021-42035,Insecure Deserialization,Low,0.2,OPS-SRV-0050,No,Won't Fix
VUL05487,CVE-2022-93537,Missing Security Patch,Medium,6.0,FIN-IOT-0008,No,Open
VUL05488,CVE-2026-99720,Buffer Overflow,Low,3.5,MKT-RTR-0112,No,Open
VUL05489,CVE-2019-49409,Broken Authentication,Low,0.3,ENG-RTR-0037,No,In Progress
VUL05490,CVE-2015-82698,Security Misconfiguration,Medium,5.3,LEG-FW-0097,Yes,Closed
VUL05491,CVE-2015-40240,Sensitive Data Exposure,Low,0.3,ENG-RTR-0070,No,In Progress
VUL05492,CVE-2025-7060,Server-Side Request Forgery (SSRF),Medium,5.8,FIN-SW-0110,No,In Progress
VUL05493,CVE-2017-44678,Outdated SSL/TLS Configuration,Low,1.2,MKT-SW-0100,No,In Progress
VUL05494,CVE-2020-70887,Denial of Service,High,7.8,SAL-PC-0052,No,In Progress
VUL05495,CVE-2018-62950,Outdated SSL/TLS Configuration,Medium,4.5,MKT-PC-0005,Yes,Patched
VUL05496,CVE-2021-6486,Command Injection,Medium,4.7,IT-PRT-0052,Yes,Patched
VUL05497,CVE-2016-68461,Remote Code Execution,Medium,5.8,OPS-SRV-0064,Yes,Closed
VUL05498,CVE-2018-39638,Open Redirect,Critical,10.0,OPS-FW-0008,Yes,Closed
VUL05499,CVE-2025-58753,Missing Security Patch,High,7.1,SAL-SW-0019,Yes,Closed
VUL05500,CVE-2025-71179,XML External Entity (XXE),Medium,5.1,HR-FW-0099,No,Open
VUL05501,CVE-2015-55791,Unpatched Software,High,7.1,ENG-SW-0101,Yes,Patched
VUL05502,CVE-2020-92987,Insecure Deserialization,High,7.8,OPS-SRV-0012,Yes,Patched
VUL05503,CVE-2022-14379,Security Misconfiguration,Medium,4.0,LEG-PRT-0050,Yes,In Progress
VUL05504,CVE-2022-81809,Path Traversal,Medium,6.7,HR-DB-0072,Yes,Closed
VUL05505,CVE-2021-21167,Remote Code Execution,Critical,9.2,OPS-PC-0034,No,Open
VUL05506,CVE-2020-1317,XML External Entity (XXE),Medium,4.4,FIN-DB-0085,No,In Progress
VUL05507,CVE-2024-99976,Unpatched Software,Low,1.0,FIN-FW-0014,No,Won't Fix
VUL05508,CVE-2025-58369,Denial of Service,High,8.7,HR-FW-0099,No,In Progress
VUL05509,CVE-2020-50838,Security Misconfiguration,Medium,6.4,FIN-IOT-0001,No,In Progress
VUL05510,CVE-2018-15868,Security Misconfiguration,Critical,9.1,ENG-SRV-0116,No,Won't Fix
VUL05511,CVE-2019-73083,Security Misconfiguration,High,8.3,HR-SRV-0103,No,In Progress
VUL05512,CVE-2016-77904,Unpatched Software,Medium,5.0,FIN-RTR-0010,No,Won't Fix
VUL05513,CVE-2026-9618,Insecure Deserialization,Critical,9.2,SAL-SW-0050,Yes,Patched
VUL05514,CVE-2020-41922,Buffer Overflow,High,7.1,MKT-MOB-0011,Yes,In Progress
VUL05515,CVE-2021-79136,SQL Injection,High,7.5,HR-SRV-0087,Yes,Patched
VUL05516,CVE-2019-64114,Insecure Direct Object Reference,High,7.5,OPS-IOT-0034,No,In Progress
VUL05517,CVE-2021-47838,Weak Password Policy,Low,3.2,MKT-SW-0094,No,In Progress
VUL05518,CVE-2016-34690,Path Traversal,Medium,4.7,IT-MOB-0034,Yes,In Progress
VUL05519,CVE-2016-18217,Outdated SSL/TLS Configuration,Critical,9.6,SAL-SRV-0106,No,In Progress
VUL05520,CVE-2018-79573,Cross-Site Scripting (XSS),Low,1.1,LEG-PRT-0128,No,Open
VUL05521,CVE-2019-50835,Path Traversal,High,7.6,FIN-SW-0018,Yes,Patched
VUL05522,CVE-2018-59602,Sensitive Data Exposure,Medium,5.8,HR-LAP-0027,Yes,Closed
VUL05523,CVE-2020-57764,SQL Injection,Low,2.4,IT-SW-0084,Yes,In Progress
VUL05524,CVE-2020-8433,Security Misconfiguration,Medium,4.9,MKT-SRV-0029,Yes,Patched
VUL05525,CVE-2020-59356,Path Traversal,Medium,4.2,MKT-SW-0018,Yes,Patched
VUL05526,CVE-2016-81188,Insecure Direct Object Reference,Low,3.0,LEG-RTR-0029,No,Won't Fix
VUL05527,CVE-2018-77794,Missing Security Patch,Medium,6.3,HR-DB-0080,No,Open
VUL05528,CVE-2017-87370,Security Misconfiguration,Medium,5.4,FIN-RTR-0084,No,Open
VUL05529,CVE-2022-1081,Missing Security Patch,Medium,6.1,SAL-LAP-0068,Yes,Closed
VUL05530,CVE-2021-11487,Remote Code Execution,Medium,4.1,ENG-MOB-0129,Yes,In Progress
VUL05531,CVE-2025-25228,Privilege Escalation,Low,1.2,ENG-MOB-0114,Yes,Closed
VUL05532,CVE-2026-31494,Sensitive Data Exposure,High,7.9,LEG-PRT-0127,No,Won't Fix
VUL05533,CVE-2021-11155,Insecure Deserialization,Medium,4.6,OPS-FW-0057,Yes,Closed
VUL05534,CVE-2017-42902,Outdated SSL/TLS Configuration,Medium,4.4,OPS-SW-0107,Yes,Closed
VUL05535,CVE-2022-14186,Sensitive Data Exposure,High,7.5,HR-DB-0019,No,Won't Fix
VUL05536,CVE-2026-59327,Remote Code Execution,High,8.2,SAL-PRT-0086,Yes,Closed
VUL05537,CVE-2021-85400,Remote Code Execution,Low,2.3,FIN-PRT-0016,Yes,In Progress
VUL05538,CVE-2015-88246,SQL Injection,High,8.5,MKT-MOB-0022,Yes,In Progress
VUL05539,CVE-2018-52558,Open Redirect,Medium,4.3,ENG-SRV-0113,No,Open
VUL05540,CVE-2026-14486,SQL Injection,Medium,6.0,FIN-DB-0083,Yes,In Progress
VUL05541,CVE-2021-27334,Server-Side Request Forgery (SSRF),High,7.8,OPS-RTR-0058,Yes,Patched
VUL05542,CVE-2025-37709,Insecure Deserialization,High,7.5,FIN-SW-0075,No,In Progress
VUL05543,CVE-2022-93972,Outdated SSL/TLS Configuration,Critical,9.8,FIN-RTR-0020,Yes,Patched
VUL05544,CVE-2026-24176,XML External Entity (XXE),Low,1.8,OPS-SRV-0069,No,Open
