asset_id,asset_name,asset_type,owner,department,criticality,operating_system
AST06401,SAL-SRV-0086,Server,Jacob,Sales,Low,Ubuntu Server 22.04
AST06402,IT-IOT-0080,IoT Device,Jennifer,IT,Medium,Embedded Firmware
AST06403,ENG-SW-0083,Switch,Blake,Engineering,High,Arista EOS
AST06404,HR-IOT-0073,IoT Device,Joshua,HR,Medium,Embedded Firmware
AST06405,SAL-SRV-0087,Server,David,Sales,Medium,Windows Server 2019
AST06406,HR-IOT-0074,IoT Device,Eduardo,HR,Medium,Embedded Firmware
AST06407,HR-SW-0083,Switch,Allison,HR,High,Arista EOS
AST06408,LEG-MOB-0075,Mobile Device,Greg,Legal,Low,iOS 17
AST06409,IT-FW-0088,Firewall,Laura,IT,High,PAN-OS
AST06410,MKT-IOT-0065,IoT Device,Cole,Marketing,High,Embedded Firmware
AST06411,IT-PC-0081,Workstation,Cindy,IT,Low,Windows 11
AST06412,ENG-SRV-0096,Server,Michelle,Engineering,Critical,Ubuntu Server 22.04
AST06413,LEG-SRV-0081,Server,David,Legal,High,Ubuntu Server 22.04
AST06414,LEG-FW-0075,Firewall,Jeff,Legal,Medium,PAN-OS
AST06415,MKT-SW-0072,Switch,Kathy,Marketing,Low,Cisco IOS
AST06416,HR-MOB-0070,Mobile Device,Theodore,HR,Medium,iOS 17
AST06417,ENG-DB-0078,Database,Sarah,Engineering,Low,Windows Server 2022
AST06418,OPS-RTR-0083,Router,Matthew,Operations,Medium,Cisco IOS
AST06419,ENG-LAP-0069,Laptop,Raymond,Engineering,Low,macOS Sonoma
AST06420,HR-MOB-0071,Mobile Device,Susan,HR,Low,iOS 17
AST06421,HR-IOT-0075,IoT Device,Maurice,HR,High,Embedded Firmware
AST06422,ENG-SW-0084,Switch,Tammy,Engineering,Low,Cisco IOS
AST06423,LEG-RTR-0082,Router,Patricia,Legal,Medium,Cisco IOS
AST06424,LEG-SW-0083,Switch,James,Legal,Low,Arista EOS
AST06425,LEG-SRV-0082,Server,Amy,Legal,Low,CentOS 7
AST06426,FIN-SRV-0076,Server,Shelly,Finance,Low,Windows Server 2022
AST06427,HR-MOB-0072,Mobile Device,David,HR,Medium,iOS 17
AST06428,HR-SW-0084,Switch,Melinda,HR,Medium,Arista EOS
AST06429,ENG-DB-0079,Database,Kim,Engineering,High,Windows Server 2022
AST06430,HR-LAP-0091,Laptop,Kara,HR,Critical,macOS Sonoma
AST06431,ENG-PRT-0088,Printer,Carolyn,Engineering,Low,Embedded Firmware
AST06432,FIN-RTR-0070,Router,Craig,Finance,Medium,Cisco IOS
AST06433,LEG-DB-0080,Database,Susan,Legal,Low,Oracle Linux
AST06434,ENG-MOB-0090,Mobile Device,Curtis,Engineering,Critical,Android 14
AST06435,HR-MOB-0073,Mobile Device,Kristen,HR,High,Android 14
AST06436,OPS-PRT-0076,Printer,Jennifer,Operations,High,Embedded Firmware
AST06437,IT-SRV-0087,Server,Logan,IT,Medium,Windows Server 2022
AST06438,HR-RTR-0075,Router,Gail,HR,Medium,Cisco IOS
AST06439,OPS-IOT-0075,IoT Device,Robert,Operations,Low,Embedded Firmware
AST06440,ENG-RTR-0076,Router,Karen,Engineering,Medium,Cisco IOS
AST06441,FIN-IOT-0076,IoT Device,Bradley,Finance,Low,Embedded Firmware
AST06442,HR-RTR-0076,Router,Sarah,HR,Critical,Cisco IOS
AST06443,IT-LAP-0094,Laptop,Patrick,IT,High,macOS Sonoma
AST06444,IT-LAP-0095,Laptop,Linda,IT,Critical,macOS Sonoma
AST06445,SAL-SW-0083,Switch,Thomas,Sales,High,Cisco IOS
AST06446,OPS-PRT-0077,Printer,Lisa,Operations,Low,Embedded Firmware
AST06447,MKT-LAP-0082,Laptop,Kevin,Marketing,Medium,macOS Ventura
AST06448,HR-DB-0073,Database,Amy,HR,High,Ubuntu Server 22.04
AST06449,LEG-PRT-0090,Printer,Anthony,Legal,Low,Embedded Firmware
AST06450,SAL-MOB-0104,Mobile Device,Tracy,Sales,Medium,iOS 17
AST06451,OPS-SW-0086,Switch,Christian,Operations,High,Cisco IOS
AST06452,SAL-DB-0076,Database,Michele,Sales,High,Ubuntu Server 22.04
AST06453,FIN-DB-0067,Database,Erica,Finance,Medium,Windows Server 2022
AST06454,HR-SW-0085,Switch,Ronald,HR,Medium,Arista EOS
AST06455,OPS-DB-0082,Database,Terri,Operations,High,Windows Server 2022
AST06456,OPS-IOT-0076,IoT Device,Stacey,Operations,Medium,Embedded Firmware
AST06457,FIN-PRT-0080,Printer,Sue,Finance,High,Embedded Firmware
AST06458,LEG-IOT-0072,IoT Device,Christopher,Legal,Low,Embedded Firmware
AST06459,FIN-MOB-0094,Mobile Device,Janet,Finance,Medium,Android 14
AST06460,FIN-SRV-0077,Server,Jessica,Finance,Medium,Windows Server 2022
AST06461,OPS-PRT-0078,Printer,Catherine,Operations,High,Embedded Firmware
AST06462,SAL-SW-0084,Switch,Alfred,Sales,High,Arista EOS
AST06463,IT-FW-0089,Firewall,Sandra,IT,Medium,FortiOS
AST06464,HR-FW-0096,Firewall,Samuel,HR,High,FortiOS
AST06465,FIN-SRV-0078,Server,Brooke,Finance,Low,CentOS 7
AST06466,FIN-MOB-0095,Mobile Device,Lisa,Finance,Low,iOS 17
AST06467,ENG-DB-0080,Database,Joshua,Engineering,High,Oracle Linux
AST06468,SAL-SW-0085,Switch,Anthony,Sales,Medium,Cisco IOS
AST06469,MKT-PC-0081,Workstation,Sandra,Marketing,Medium,Windows 10
AST06470,OPS-IOT-0077,IoT Device,Joseph,Operations,Low,Embedded Firmware
AST06471,HR-IOT-0076,IoT Device,Blake,HR,Low,Embedded Firmware
AST06472,HR-IOT-0077,IoT Device,Derrick,HR,Low,Embedded Firmware
AST06473,HR-FW-0097,Firewall,Wanda,HR,Critical,Cisco ASA OS
AST06474,FIN-IOT-0077,IoT Device,Jodi,Finance,Medium,Embedded Firmware
AST06475,FIN-PRT-0081,Printer,Jason,Finance,Medium,Embedded Firmware
AST06476,IT-MOB-0080,Mobile Device,Dwayne,IT,Medium,iOS 17
AST06477,IT-DB-0092,Database,Rachael,IT,Medium,Windows Server 2022
AST06478,OPS-PC-0084,Workstation,Elizabeth,Operations,Low,Ubuntu Linux
AST06479,LEG-DB-0081,Database,Brandy,Legal,Medium,Ubuntu Server 22.04
AST06480,ENG-MOB-0091,Mobile Device,David,Engineering,High,iOS 17
AST06481,ENG-RTR-0077,Router,Robert,Engineering,Low,JunOS
AST06482,IT-SRV-0088,Server,Stacey,IT,High,Ubuntu Server 22.04
AST06483,LEG-FW-0076,Firewall,Aaron,Legal,Low,PAN-OS
AST06484,IT-RTR-0091,Router,Robert,IT,Medium,Cisco IOS
AST06485,LEG-PC-0088,Workstation,Brian,Legal,Medium,Windows 10
AST06486,ENG-MOB-0092,Mobile Device,Whitney,Engineering,Low,iOS 17
AST06487,IT-IOT-0081,IoT Device,Dan,IT,High,Embedded Firmware
AST06488,ENG-SRV-0097,Server,Stephanie,Engineering,Medium,CentOS 7
AST06489,IT-DB-0093,Database,Maureen,IT,High,Ubuntu Server 22.04
AST06490,HR-PRT-0068,Printer,Jessica,HR,High,Embedded Firmware
AST06491,FIN-DB-0068,Database,Bobby,Finance,Medium,Oracle Linux
AST06492,ENG-LAP-0070,Laptop,Heather,Engineering,Low,macOS Ventura
AST06493,SAL-LAP-0069,Laptop,Trevor,Sales,Critical,macOS Sonoma
AST06494,MKT-RTR-0085,Router,Travis,Marketing,Low,JunOS
AST06495,SAL-SRV-0088,Server,Dustin,Sales,Medium,CentOS 7
AST06496,ENG-LAP-0071,Laptop,William,Engineering,Low,macOS Sonoma
AST06497,ENG-MOB-0093,Mobile Device,Laurie,Engineering,Medium,iOS 17
AST06498,HR-RTR-0077,Router,David,HR,Low,JunOS
AST06499,MKT-MOB-0076,Mobile Device,Nancy,Marketing,Low,iOS 17
AST06500,FIN-MOB-0096,Mobile Device,Robert,Finance,Low,Android 14
AST06501,HR-LAP-0092,Laptop,Joseph,HR,Low,Windows 10
AST06502,MKT-SW-0073,Switch,John,Marketing,Medium,Arista EOS
AST06503,MKT-IOT-0066,IoT Device,Steve,Marketing,Low,Embedded Firmware
AST06504,MKT-MOB-0077,Mobile Device,Deborah,Marketing,Low,iOS 17
AST06505,MKT-LAP-0083,Laptop,Ashley,Marketing,Medium,macOS Ventura
AST06506,LEG-IOT-0073,IoT Device,Pamela,Legal,Low,Embedded Firmware
AST06507,OPS-DB-0083,Database,William,Operations,Medium,Ubuntu Server 22.04
AST06508,IT-SRV-0089,Server,William,IT,Medium,Windows Server 2019
AST06509,FIN-SRV-0079,Server,Vanessa,Finance,Low,Windows Server 2019
AST06510,ENG-DB-0081,Database,Jason,Engineering,Low,Oracle Linux
AST06511,FIN-PRT-0082,Printer,Allen,Finance,Low,Embedded Firmware
AST06512,MKT-IOT-0067,IoT Device,Mark,Marketing,Low,Embedded Firmware
AST06513,MKT-IOT-0068,IoT Device,Lawrence,Marketing,Medium,Embedded Firmware
AST06514,ENG-SRV-0098,Server,David,Engineering,Low,Windows Server 2019
AST06515,HR-MOB-0074,Mobile Device,Robert,HR,Critical,Android 14
AST06516,IT-SW-0089,Switch,Austin,IT,Low,Cisco IOS
AST06517,OPS-PRT-0079,Printer,Samantha,Operations,Medium,Embedded Firmware
AST06518,ENG-RTR-0078,Router,Todd,Engineering,Medium,Cisco IOS
AST06519,FIN-RTR-0071,Router,Natasha,Finance,Low,Cisco IOS
AST06520,ENG-PRT-0089,Printer,Heidi,Engineering,High,Embedded Firmware
AST06521,SAL-LAP-0070,Laptop,Jessica,Sales,Medium,macOS Ventura
AST06522,HR-FW-0098,Firewall,Katherine,HR,Medium,FortiOS
AST06523,ENG-RTR-0079,Router,Kevin,Engineering,Low,JunOS
AST06524,IT-LAP-0096,Laptop,Jessica,IT,Medium,macOS Ventura
AST06525,SAL-PRT-0082,Printer,Jamie,Sales,Medium,Embedded Firmware
AST06526,FIN-LAP-0076,Laptop,Angela,Finance,Critical,macOS Sonoma
AST06527,OPS-PC-0085,Workstation,Caitlin,Operations,High,Windows 11
AST06528,LEG-MOB-0076,Mobile Device,Kimberly,Legal,High,iOS 17
AST06529,ENG-PC-0085,Workstation,Gary,Engineering,Low,Ubuntu Linux
AST06530,LEG-SW-0084,Switch,Maurice,Legal,Medium,Cisco IOS
AST06531,OPS-RTR-0084,Router,Madison,Operations,Low,Cisco IOS
AST06532,IT-LAP-0097,Laptop,Linda,IT,High,Windows 11
AST06533,FIN-SRV-0080,Server,Tiffany,Finance,Low,Ubuntu Server 22.04
AST06534,FIN-MOB-0097,Mobile Device,David,Finance,Medium,iOS 17
AST06535,ENG-FW-0089,Firewall,Jason,Engineering,Low,FortiOS
AST06536,OPS-FW-0089,Firewall,Daniel,Operations,Medium,FortiOS
AST06537,SAL-PC-0072,Workstation,Jennifer,Sales,Low,Windows 10
AST06538,FIN-RTR-0072,Router,Julie,Finance,Low,JunOS
AST06539,LEG-IOT-0074,IoT Device,Deborah,Legal,Medium,Embedded Firmware
AST06540,MKT-SW-0074,Switch,Kimberly,Marketing,Low,Arista EOS
AST06541,LEG-PC-0089,Workstation,Zachary,Legal,Low,Windows 11
AST06542,OPS-PRT-0080,Printer,Anna,Operations,High,Embedded Firmware
AST06543,IT-MOB-0081,Mobile Device,Samantha,IT,High,iOS 17
AST06544,SAL-PRT-0083,Printer,Deborah,Sales,High,Embedded Firmware
AST06545,ENG-RTR-0080,Router,Diana,Engineering,High,Cisco IOS
AST06546,SAL-PRT-0084,Printer,Brianna,Sales,High,Embedded Firmware
AST06547,MKT-IOT-0069,IoT Device,Troy,Marketing,Medium,Embedded Firmware
AST06548,SAL-SW-0086,Switch,Katherine,Sales,Medium,Cisco IOS
AST06549,SAL-SW-0087,Switch,Ashley,Sales,Low,Arista EOS
AST06550,MKT-MOB-0078,Mobile Device,David,Marketing,Medium,Android 14
AST06551,IT-MOB-0082,Mobile Device,Ronald,IT,Critical,iOS 17
AST06552,OPS-IOT-0078,IoT Device,Robert,Operations,High,Embedded Firmware
AST06553,LEG-DB-0082,Database,Ryan,Legal,Low,Ubuntu Server 22.04
AST06554,IT-LAP-0098,Laptop,Ann,IT,Low,Windows 11
AST06555,LEG-FW-0077,Firewall,Michael,Legal,Medium,PAN-OS
AST06556,MKT-SRV-0083,Server,Peter,Marketing,Medium,Ubuntu Server 22.04
AST06557,OPS-DB-0084,Database,Ronald,Operations,Medium,Oracle Linux
AST06558,FIN-FW-0082,Firewall,Nathan,Finance,Low,FortiOS
AST06559,OPS-IOT-0079,IoT Device,Teresa,Operations,Critical,Embedded Firmware
AST06560,HR-PC-0079,Workstation,Christopher,HR,Medium,Ubuntu Linux
AST06561,FIN-SRV-0081,Server,Andre,Finance,Low,Ubuntu Server 22.04
AST06562,HR-IOT-0078,IoT Device,Jennifer,HR,Low,Embedded Firmware
AST06563,IT-IOT-0082,IoT Device,Randall,IT,Medium,Embedded Firmware
AST06564,SAL-RTR-0078,Router,Shane,Sales,Low,Cisco IOS
AST06565,MKT-SW-0075,Switch,Brittany,Marketing,High,Arista EOS
AST06566,MKT-DB-0077,Database,Michael,Marketing,Critical,Windows Server 2022
AST06567,FIN-IOT-0078,IoT Device,John,Finance,High,Embedded Firmware
AST06568,ENG-FW-0090,Firewall,Alexis,Engineering,High,PAN-OS
AST06569,FIN-LAP-0077,Laptop,Morgan,Finance,Medium,macOS Ventura
AST06570,MKT-SW-0076,Switch,Sheila,Marketing,Medium,Arista EOS
AST06571,FIN-FW-0083,Firewall,Justin,Finance,Medium,Cisco ASA OS
AST06572,ENG-DB-0082,Database,Steven,Engineering,Low,Ubuntu Server 22.04
AST06573,FIN-PC-0091,Workstation,Mario,Finance,High,Windows 10
AST06574,IT-IOT-0083,IoT Device,Brian,IT,Low,Embedded Firmware
AST06575,OPS-PRT-0081,Printer,Patricia,Operations,Low,Embedded Firmware
AST06576,SAL-RTR-0079,Router,Mary,Sales,High,JunOS
AST06577,HR-LAP-0093,Laptop,John,HR,High,Windows 11
AST06578,ENG-MOB-0094,Mobile Device,Jonathan,Engineering,Medium,iOS 17
AST06579,LEG-MOB-0077,Mobile Device,Helen,Legal,High,iOS 17
AST06580,OPS-FW-0090,Firewall,Laura,Operations,High,Cisco ASA OS
AST06581,FIN-PC-0092,Workstation,Terry,Finance,Medium,Windows 10
AST06582,MKT-MOB-0079,Mobile Device,Paul,Marketing,Medium,Android 14
AST06583,LEG-LAP-0076,Laptop,Jesus,Legal,Low,Windows 10
AST06584,ENG-PRT-0090,Printer,Lauren,Engineering,High,Embedded Firmware
AST06585,FIN-LAP-0078,Laptop,Michelle,Finance,Low,macOS Sonoma
AST06586,MKT-FW-0077,Firewall,Michaela,Marketing,Medium,Cisco ASA OS
AST06587,OPS-IOT-0080,IoT Device,Danny,Operations,Medium,Embedded Firmware
AST06588,OPS-PC-0086,Workstation,Brittney,Operations,High,Windows 10
AST06589,LEG-SRV-0083,Server,Tracie,Legal,High,Windows Server 2022
AST06590,IT-IOT-0084,IoT Device,Jennifer,IT,Critical,Embedded Firmware
AST06591,SAL-DB-0077,Database,Stephen,Sales,Medium,Oracle Linux
AST06592,FIN-FW-0084,Firewall,Dustin,Finance,Medium,PAN-OS
AST06593,ENG-LAP-0072,Laptop,Bruce,Engineering,High,Windows 10
AST06594,ENG-MOB-0095,Mobile Device,Jessica,Engineering,Critical,Android 14
AST06595,OPS-SW-0087,Switch,Casey,Operations,Critical,Arista EOS
AST06596,IT-DB-0094,Database,Lisa,IT,Medium,Oracle Linux
AST06597,IT-IOT-0085,IoT Device,Elizabeth,IT,Low,Embedded Firmware
AST06598,HR-MOB-0075,Mobile Device,Thomas,HR,Low,iOS 17
AST06599,OPS-IOT-0081,IoT Device,Patricia,Operations,Medium,Embedded Firmware
AST06600,FIN-FW-0085,Firewall,Sarah,Finance,High,FortiOS
AST06601,OPS-RTR-0085,Router,Christina,Operations,Critical,JunOS
AST06602,ENG-PC-0086,Workstation,Cory,Engineering,Medium,Ubuntu Linux
AST06603,OPS-PRT-0082,Printer,Brianna,Operations,Medium,Embedded Firmware
AST06604,FIN-DB-0069,Database,Robert,Finance,Low,Ubuntu Server 22.04
AST06605,ENG-RTR-0081,Router,John,Engineering,Low,JunOS
AST06606,LEG-LAP-0077,Laptop,Sarah,Legal,High,Windows 10
AST06607,MKT-SW-0077,Switch,Jessica,Marketing,High,Cisco IOS
AST06608,SAL-PRT-0085,Printer,David,Sales,Medium,Embedded Firmware
AST06609,MKT-RTR-0086,Router,Jeremy,Marketing,Critical,Cisco IOS
AST06610,OPS-SRV-0073,Server,Matthew,Operations,Medium,Windows Server 2022
AST06611,LEG-SW-0085,Switch,Ashley,Legal,Critical,Cisco IOS
AST06612,OPS-SW-0088,Switch,Mark,Operations,High,Arista EOS
AST06613,LEG-IOT-0075,IoT Device,Scott,Legal,Medium,Embedded Firmware
AST06614,SAL-PRT-0086,Printer,Lisa,Sales,Low,Embedded Firmware
AST06615,ENG-MOB-0096,Mobile Device,Hunter,Engineering,Medium,Android 14
AST06616,MKT-FW-0078,Firewall,Jennifer,Marketing,Medium,Cisco ASA OS
AST06617,SAL-IOT-0070,IoT Device,Mark,Sales,High,Embedded Firmware
AST06618,MKT-DB-0078,Database,Shirley,Marketing,Critical,Windows Server 2022
AST06619,SAL-MOB-0105,Mobile Device,Stephanie,Sales,Low,iOS 17
AST06620,FIN-SRV-0082,Server,Mark,Finance,Medium,CentOS 7
AST06621,HR-PC-0080,Workstation,Catherine,HR,Low,Windows 11
AST06622,HR-PRT-0069,Printer,Daniel,HR,Medium,Embedded Firmware
AST06623,LEG-RTR-0083,Router,Robert,Legal,Medium,Cisco IOS
AST06624,HR-LAP-0094,Laptop,Cindy,HR,Low,macOS Ventura
AST06625,LEG-DB-0083,Database,Danielle,Legal,Critical,Oracle Linux
AST06626,IT-SW-0090,Switch,Matthew,IT,Low,Arista EOS
AST06627,ENG-PC-0087,Workstation,Austin,Engineering,Medium,Ubuntu Linux
AST06628,MKT-FW-0079,Firewall,David,Marketing,Low,FortiOS
AST06629,MKT-SRV-0084,Server,Ann,Marketing,Low,CentOS 7
AST06630,OPS-LAP-0091,Laptop,George,Operations,High,Windows 11
AST06631,IT-PRT-0080,Printer,Kevin,IT,High,Embedded Firmware
AST06632,ENG-PC-0088,Workstation,Christine,Engineering,Critical,Windows 10
AST06633,MKT-PRT-0072,Printer,Rachel,Marketing,Low,Embedded Firmware
AST06634,HR-SW-0086,Switch,Zachary,HR,Medium,Cisco IOS
AST06635,OPS-FW-0091,Firewall,Jonathan,Operations,Low,FortiOS
AST06636,FIN-MOB-0098,Mobile Device,Brenda,Finance,Medium,Android 14
AST06637,OPS-MOB-0094,Mobile Device,Joshua,Operations,Critical,iOS 17
AST06638,IT-PRT-0081,Printer,Kimberly,IT,Low,Embedded Firmware
AST06639,OPS-PC-0087,Workstation,Eric,Operations,Critical,Ubuntu Linux
AST06640,MKT-DB-0079,Database,Jose,Marketing,High,Ubuntu Server 22.04
AST06641,LEG-FW-0078,Firewall,Samuel,Legal,Low,Cisco ASA OS
AST06642,LEG-PC-0090,Workstation,Rebekah,Legal,Low,Windows 11
AST06643,ENG-MOB-0097,Mobile Device,Gabriel,Engineering,High,iOS 17
AST06644,SAL-DB-0078,Database,James,Sales,High,Ubuntu Server 22.04
AST06645,MKT-RTR-0087,Router,David,Marketing,Low,Cisco IOS
AST06646,FIN-RTR-0073,Router,Jason,Finance,Low,JunOS
AST06647,SAL-SRV-0089,Server,Martin,Sales,Medium,Ubuntu Server 22.04
AST06648,MKT-MOB-0080,Mobile Device,Randall,Marketing,Critical,Android 14
AST06649,ENG-FW-0091,Firewall,Katherine,Engineering,Low,FortiOS
AST06650,ENG-MOB-0098,Mobile Device,Richard,Engineering,Medium,iOS 17
AST06651,IT-MOB-0083,Mobile Device,Thomas,IT,Low,iOS 17
AST06652,FIN-LAP-0079,Laptop,Randy,Finance,Medium,macOS Ventura
AST06653,FIN-SRV-0083,Server,Kim,Finance,Medium,Windows Server 2019
AST06654,FIN-PC-0093,Workstation,Rebecca,Finance,High,Ubuntu Linux
AST06655,FIN-SW-0093,Switch,Ronald,Finance,Critical,Arista EOS
AST06656,LEG-SW-0086,Switch,Samantha,Legal,Medium,Arista EOS
AST06657,ENG-IOT-0071,IoT Device,John,Engineering,Medium,Embedded Firmware
AST06658,FIN-RTR-0074,Router,Tiffany,Finance,High,Cisco IOS
AST06659,LEG-IOT-0076,IoT Device,Alicia,Legal,Medium,Embedded Firmware
AST06660,IT-MOB-0084,Mobile Device,Evelyn,IT,Medium,Android 14
AST06661,SAL-FW-0079,Firewall,Patrick,Sales,Low,FortiOS
AST06662,IT-SRV-0090,Server,Joseph,IT,Medium,Ubuntu Server 22.04
AST06663,FIN-DB-0070,Database,Derek,Finance,Medium,Windows Server 2022
AST06664,ENG-LAP-0073,Laptop,Nicole,Engineering,High,Windows 11
AST06665,IT-IOT-0086,IoT Device,Michael,IT,Low,Embedded Firmware
AST06666,LEG-SW-0087,Switch,Holly,Legal,High,Cisco IOS
AST06667,IT-MOB-0085,Mobile Device,Steven,IT,Medium,iOS 17
AST06668,ENG-FW-0092,Firewall,Alisha,Engineering,Low,FortiOS
AST06669,FIN-DB-0071,Database,Jamie,Finance,Medium,Ubuntu Server 22.04
AST06670,MKT-FW-0080,Firewall,Gregory,Marketing,High,Cisco ASA OS
AST06671,FIN-IOT-0079,IoT Device,Matthew,Finance,Medium,Embedded Firmware
AST06672,HR-DB-0074,Database,Erin,HR,Medium,Windows Server 2022
AST06673,MKT-SRV-0085,Server,Amy,Marketing,Medium,Ubuntu Server 22.04
AST06674,LEG-SRV-0084,Server,Aaron,Legal,Medium,Ubuntu Server 22.04
AST06675,FIN-SRV-0084,Server,Jennifer,Finance,Medium,Windows Server 2022
AST06676,IT-PC-0082,Workstation,Ryan,IT,Low,Windows 10
AST06677,HR-FW-0099,Firewall,Casey,HR,Low,Cisco ASA OS
AST06678,OPS-DB-0085,Database,Jordan,Operations,Medium,Ubuntu Server 22.04
AST06679,MKT-SW-0078,Switch,Jason,Marketing,Low,Arista EOS
AST06680,OPS-RTR-0086,Router,Mackenzie,Operations,Critical,Cisco IOS
AST06681,SAL-PRT-0087,Printer,Andrea,Sales,Low,Embedded Firmware
AST06682,SAL-IOT-0071,IoT Device,Mark,Sales,Critical,Embedded Firmware
AST06683,FIN-LAP-0080,Laptop,John,Finance,Low,macOS Sonoma
AST06684,ENG-FW-0093,Firewall,Kelly,Engineering,Low,Cisco ASA OS
AST06685,HR-FW-0100,Firewall,Joshua,HR,Low,FortiOS
AST06686,MKT-PC-0082,Workstation,Michael,Marketing,Medium,Windows 10
AST06687,OPS-RTR-0087,Router,Krystal,Operations,Medium,JunOS
AST06688,IT-PC-0083,Workstation,Kristina,IT,Medium,Windows 10
AST06689,LEG-PC-0091,Workstation,Helen,Legal,Medium,Windows 11
AST06690,ENG-SW-0085,Switch,Nicole,Engineering,Medium,Cisco IOS
AST06691,LEG-MOB-0078,Mobile Device,Desiree,Legal,High,iOS 17
AST06692,LEG-FW-0079,Firewall,Daniel,Legal,Low,PAN-OS
AST06693,OPS-FW-0092,Firewall,Bradley,Operations,Medium,FortiOS
AST06694,LEG-IOT-0077,IoT Device,Frank,Legal,Critical,Embedded Firmware
AST06695,SAL-SRV-0090,Server,Jonathan,Sales,Low,Windows Server 2019
AST06696,LEG-PRT-0091,Printer,Allison,Legal,Low,Embedded Firmware
AST06697,FIN-IOT-0080,IoT Device,Lynn,Finance,High,Embedded Firmware
AST06698,IT-FW-0090,Firewall,Brenda,IT,Medium,Cisco ASA OS
AST06699,OPS-IOT-0082,IoT Device,Russell,Operations,Low,Embedded Firmware
AST06700,HR-LAP-0095,Laptop,John,HR,Critical,Windows 10
AST06701,FIN-RTR-0075,Router,Tina,Finance,High,Cisco IOS
AST06702,MKT-SW-0079,Switch,Karen,Marketing,Medium,Cisco IOS
AST06703,LEG-PC-0092,Workstation,Matthew,Legal,Medium,Windows 10
AST06704,FIN-PRT-0083,Printer,Brandon,Finance,Medium,Embedded Firmware
AST06705,ENG-LAP-0074,Laptop,Tina,Engineering,High,Windows 11
AST06706,LEG-LAP-0078,Laptop,Jonathan,Legal,High,Windows 11
AST06707,SAL-LAP-0071,Laptop,Melanie,Sales,Medium,Windows 11
AST06708,ENG-SRV-0099,Server,David,Engineering,Low,CentOS 7
AST06709,OPS-LAP-0092,Laptop,Denise,Operations,Critical,Windows 11
AST06710,FIN-IOT-0081,IoT Device,Michael,Finance,Critical,Embedded Firmware
AST06711,HR-PRT-0070,Printer,Pamela,HR,Low,Embedded Firmware
AST06712,IT-MOB-0086,Mobile Device,Kenneth,IT,Medium,iOS 17
AST06713,ENG-SW-0086,Switch,Craig,Engineering,Low,Cisco IOS
AST06714,FIN-PC-0094,Workstation,James,Finance,Medium,Ubuntu Linux
AST06715,SAL-SRV-0091,Server,Linda,Sales,High,CentOS 7
AST06716,SAL-PRT-0088,Printer,Tiffany,Sales,Medium,Embedded Firmware
AST06717,ENG-FW-0094,Firewall,Dawn,Engineering,Medium,PAN-OS
AST06718,HR-RTR-0078,Router,Erin,HR,Medium,Cisco IOS
AST06719,FIN-SRV-0085,Server,Julian,Finance,Low,CentOS 7
AST06720,OPS-MOB-0095,Mobile Device,Joseph,Operations,Medium,iOS 17
AST06721,LEG-LAP-0079,Laptop,Christopher,Legal,Low,macOS Ventura
AST06722,ENG-PRT-0091,Printer,Traci,Engineering,Low,Embedded Firmware
AST06723,ENG-LAP-0075,Laptop,Bradley,Engineering,Critical,macOS Ventura
AST06724,LEG-FW-0080,Firewall,Cheryl,Legal,High,FortiOS
AST06725,OPS-MOB-0096,Mobile Device,Michael,Operations,Medium,Android 14
AST06726,IT-RTR-0092,Router,Jacob,IT,High,Cisco IOS
AST06727,SAL-PC-0073,Workstation,Ryan,Sales,Low,Windows 10
AST06728,HR-RTR-0079,Router,Sarah,HR,Medium,Cisco IOS
AST06729,MKT-FW-0081,Firewall,John,Marketing,Low,PAN-OS
AST06730,SAL-SW-0088,Switch,Franklin,Sales,Low,Cisco IOS
AST06731,OPS-DB-0086,Database,Crystal,Operations,Medium,Windows Server 2022
AST06732,ENG-MOB-0099,Mobile Device,Diane,Engineering,Critical,Android 14
AST06733,SAL-IOT-0072,IoT Device,William,Sales,Medium,Embedded Firmware
AST06734,OPS-IOT-0083,IoT Device,Hayden,Operations,High,Embedded Firmware
AST06735,FIN-LAP-0081,Laptop,Morgan,Finance,Medium,macOS Sonoma
AST06736,LEG-LAP-0080,Laptop,Daniel,Legal,Medium,macOS Ventura
AST06737,OPS-IOT-0084,IoT Device,Grant,Operations,Low,Embedded Firmware
AST06738,FIN-IOT-0082,IoT Device,John,Finance,High,Embedded Firmware
AST06739,MKT-SW-0080,Switch,Willie,Marketing,High,Cisco IOS
AST06740,SAL-PRT-0089,Printer,Thomas,Sales,Low,Embedded Firmware
AST06741,HR-LAP-0096,Laptop,Angela,HR,High,Windows 11
AST06742,SAL-MOB-0106,Mobile Device,Jessica,Sales,Low,iOS 17
AST06743,HR-SRV-0076,Server,Patricia,HR,Low,Windows Server 2019
AST06744,MKT-SRV-0086,Server,Taylor,Marketing,Low,CentOS 7
AST06745,ENG-LAP-0076,Laptop,Bobby,Engineering,Low,Windows 11
AST06746,FIN-MOB-0099,Mobile Device,Mariah,Finance,Medium,iOS 17
AST06747,OPS-PC-0088,Workstation,Andrew,Operations,Medium,Windows 10
AST06748,SAL-FW-0080,Firewall,Louis,Sales,Critical,FortiOS
AST06749,FIN-SW-0094,Switch,Douglas,Finance,Critical,Arista EOS
AST06750,ENG-MOB-0100,Mobile Device,Carrie,Engineering,Medium,Android 14
